age,gender,occupation,donation_frequency,donation_start_date,is_credit_card,amount,is_instant_pay,is_email_verified,is_address_verified,sign_up_date,sign_up_channel,is_cancel
41,Male,Construction,Monthly,1/04/2018,1,40,0,1,1,13/03/2018,Door to Door,0
24,Male,Construction,Monthly,1/04/2018,1,30,0,1,1,13/03/2018,Door to Door,0
31,Male,Hospitality Worker,Monthly,1/04/2018,1,40,0,1,1,13/03/2018,Door to Door,0
40,Female,Other,Monthly,1/05/2018,1,40,0,1,1,13/03/2018,Door to Door,0
63,Female,Other,Monthly,1/04/2018,1,35,0,1,1,13/03/2018,Door to Door,0
41,Female,Quality control manager,Monthly,20/04/2018,1,30,0,1,1,13/03/2018,Mall,1
30,Female,Caregiver,Monthly,13/04/2018,1,25,0,1,1,13/03/2018,Mall,1
26,Male,Customer service representative ,Monthly,1/05/2018,1,30,0,1,1,13/03/2018,Street,1
35,Male,Management,Monthly,1/04/2018,1,35,0,1,1,13/03/2018,Street,1
24,Male,CAption assistant ,Monthly,20/04/2018,1,30,0,1,1,13/03/2018,Street,1
31,Male,construction worker ,Monthly,20/04/2018,1,30,0,1,1,13/03/2018,Street,1
43,Female,Community & Sport,Monthly,1/04/2018,1,30,0,1,1,13/03/2018,Door to Door,1
30,Male,Banking & Finance,Monthly,1/04/2018,1,30,0,1,1,13/03/2018,Street,1
33,Female,Manager,Monthly,1/04/2018,1,20,0,1,1,13/03/2018,Door to Door,1
53,Female,IT & T,Monthly,1/04/2018,1,35,0,1,1,13/03/2018,Door to Door,1
48,Female,Banking & Finance,Monthly,1/04/2018,1,25,0,1,1,13/03/2018,Door to Door,1
24,Female,Call centre,Monthly,20/04/2018,1,30,0,1,1,14/03/2018,Street,0
24,Male,Mechanical fitter ,Monthly,24/03/2018,1,30,0,1,1,14/03/2018,Mall,0
43,Male,Teacher,Monthly,22/04/2018,1,25,0,1,1,14/03/2018,Mall,0
24,Male,Starbucks ,Monthly,20/04/2018,1,30,0,1,1,14/03/2018,Street,0
23,Female,Other,Monthly,1/04/2018,1,25,0,1,0,14/03/2018,Street,0
24,Female,Retail,Monthly,1/05/2018,1,30,0,1,1,14/03/2018,Street,0
30,Male,House Master,Monthly,18/04/2018,1,25,0,1,1,14/03/2018,Mall,0
33,Female,Writer,Monthly,20/04/2018,1,30,0,1,1,14/03/2018,Mall,0
55,Male,Quantity Survey ,Monthly,20/04/2018,1,30,0,1,1,14/03/2018,Street,0
34,Male,Manager,Monthly,20/04/2018,1,30,0,1,1,14/03/2018,Mall,0
59,Female,Writing consultant,Monthly,20/04/2018,1,35,0,1,1,14/03/2018,Street,0
25,Female,Research assistant ,Monthly,20/04/2018,1,30,0,1,1,14/03/2018,Mall,0
52,Male,Self Employment,Monthly,1/04/2018,1,30,0,1,1,14/03/2018,Door to Door,0
24,Male,Manager,Monthly,20/04/2018,1,30,0,1,1,14/03/2018,Mall,0
26,Male,Science & Technology,Monthly,1/04/2018,1,25,0,1,1,14/03/2018,Door to Door,0
32,Female,Retail Worker,Monthly,1/04/2018,1,30,0,1,1,14/03/2018,Door to Door,0
37,Male,Other,Monthly,1/04/2018,1,30,0,1,1,14/03/2018,Door to Door,0
47,Female,Finance Worker,Monthly,1/04/2018,1,20,0,1,1,14/03/2018,Door to Door,0
53,Male,IT & T,Monthly,1/04/2018,1,40,0,1,1,14/03/2018,Door to Door,0
50,Male,Engineering,Monthly,1/04/2018,1,35,0,1,1,14/03/2018,Door to Door,0
37,Female,Science & Technology,Monthly,1/04/2018,1,30,0,1,1,14/03/2018,Door to Door,0
26,Female,Freelance Writer,Monthly,20/04/2018,1,25,0,1,1,14/03/2018,Mall,1
26,Male,Cashier,Monthly,24/03/2018,1,25,0,1,1,14/03/2018,Mall,1
31,Male,I.T,Monthly,1/05/2018,1,30,0,1,1,14/03/2018,Street,1
34,Male,Technical Support,Monthly,20/04/2018,1,20,1,1,1,14/03/2018,Street,1
38,Male,Commercial cleaner,Monthly,20/04/2018,1,20,1,0,1,14/03/2018,Street,1
36,Male,Burger king team member ,Monthly,20/04/2018,1,30,0,1,1,15/03/2018,Street,0
34,Male,Coach,Monthly,20/04/2018,1,30,0,1,1,15/03/2018,Mall,0
38,Male,Other,Monthly,16/04/2018,1,20,0,1,1,15/03/2018,Street,0
45,Male,Engineer,Monthly,20/04/2018,1,30,0,1,1,15/03/2018,Mall,0
30,Male,Crew member ,Monthly,1/05/2018,1,30,0,0,1,15/03/2018,Street,0
24,Male,Casual worker ,Monthly,1/05/2018,1,30,0,1,1,15/03/2018,Street,0
27,Female,Site manager in asbestos ,Monthly,20/04/2018,1,30,0,1,1,15/03/2018,Mall,0
55,Male,Banking & Finance,Monthly,1/04/2018,1,35,0,1,1,15/03/2018,Door to Door,0
30,Female,Other,Monthly,1/04/2018,1,20,0,1,1,15/03/2018,Street,0
49,Female,Engineering,Monthly,1/04/2018,1,30,0,1,1,15/03/2018,Door to Door,0
48,Male,IT & T,Monthly,1/04/2018,1,25,0,1,1,15/03/2018,Door to Door,0
63,Male,Construction,Monthly,1/04/2018,1,25,0,1,1,15/03/2018,Door to Door,0
42,Female,Other,Monthly,1/04/2018,1,30,0,1,1,15/03/2018,Street,0
35,Male,Banking & Finance,Monthly,1/04/2018,1,30,0,1,1,15/03/2018,Door to Door,0
31,Male,Other,Monthly,1/04/2018,1,30,0,1,1,15/03/2018,Door to Door,0
26,Male,IT & T,Monthly,1/04/2018,1,25,0,1,1,15/03/2018,Door to Door,0
39,Female,Engineering,Monthly,1/04/2018,1,40,0,1,1,15/03/2018,Door to Door,0
24,Female,Other,Monthly,1/04/2018,1,20,0,1,1,15/03/2018,Street,0
32,Male,Sales & Marketing,Monthly,16/04/2018,1,38,0,1,1,15/03/2018,Street,0
30,Female,Accounting,Monthly,1/04/2018,1,30,0,1,1,15/03/2018,Door to Door,0
44,Male,Retail,Monthly,20/04/2018,1,25,0,1,1,15/03/2018,Street,1
50,Male,Maintenance manager,Monthly,1/05/2018,1,30,0,1,1,15/03/2018,Street,1
29,Female,Banker,Monthly,1/04/2018,1,30,0,1,1,15/03/2018,Street,1
25,Male,Bilingual Support,Monthly,20/04/2018,1,30,0,1,1,15/03/2018,Mall,1
41,Female,Labourer,Monthly,1/04/2018,1,20,0,1,1,15/03/2018,Street,1
26,Male,Teacher,Monthly,20/04/2018,1,30,0,1,1,15/03/2018,Street,1
29,Male,Mechanic,Monthly,1/05/2018,1,30,0,1,1,15/03/2018,Street,1
43,Female,Psychiatrist ,Monthly,1/05/2018,1,30,0,1,1,15/03/2018,Street,1
27,Female,Healthcare,Monthly,20/04/2018,1,30,1,0,1,15/03/2018,Door to Door,1
26,Male,Hospitality / Chef,Monthly,1/04/2018,1,25,0,1,1,15/03/2018,Door to Door,1
44,Female,Community & Sport,Monthly,1/04/2018,1,25,0,1,1,15/03/2018,Door to Door,1
28,Female,Research assisstant ,Monthly,20/04/2018,1,25,0,1,1,16/03/2018,Mall,0
62,Male,Sailor,Monthly,20/04/2018,1,30,1,1,1,16/03/2018,Street,0
40,Male,IT & T,Monthly,1/04/2018,1,30,0,1,1,16/03/2018,Door to Door,0
36,Male,Engineering,Monthly,1/04/2018,1,30,0,1,1,16/03/2018,Door to Door,0
49,Female,Construction,Monthly,1/04/2018,1,35,0,1,1,16/03/2018,Door to Door,0
25,Female,Hospitality / Chef,Monthly,1/04/2018,1,30,0,1,1,16/03/2018,Door to Door,0
35,Female,Volunteer,Monthly,1/04/2018,1,30,0,1,1,16/03/2018,Door to Door,0
24,Male,Call Centre / Customer Service,Monthly,1/04/2018,1,30,0,1,1,16/03/2018,Door to Door,0
46,Male,Banking & Finance,Monthly,1/04/2018,1,30,0,1,1,16/03/2018,Door to Door,0
26,Female,Grocery assistant ,Monthly,20/04/2018,1,30,0,1,1,16/03/2018,Mall,1
49,Female,Sales & Marketing,Monthly,1/04/2018,1,30,0,1,1,16/03/2018,Door to Door,1
26,Female,Hospitality / Chef,Monthly,16/04/2018,1,20,0,1,1,17/03/2018,Street,0
33,Male,IT & T,Monthly,1/04/2018,1,35,0,1,1,17/03/2018,Door to Door,0
33,Male,IT & T,Monthly,1/04/2018,1,25,0,1,1,17/03/2018,Door to Door,0
41,Male,IT & T,Monthly,1/04/2018,1,25,0,1,1,17/03/2018,Door to Door,0
48,Female,Banking & Finance,Monthly,1/04/2018,1,30,0,1,1,17/03/2018,Door to Door,1
66,Female,Self Employment,Monthly,1/04/2018,1,25,0,1,1,17/03/2018,Door to Door,1
41,Male,IT Professional,Monthly,1/04/2018,1,40,0,1,1,17/03/2018,Door to Door,1
47,Female,Other,Monthly,16/04/2018,1,25,0,1,1,19/03/2018,Street,0
24,Male,Sailor,Monthly,1/05/2018,1,30,0,1,1,19/03/2018,Street,0
27,Female,Customer service officer,Monthly,20/04/2018,1,30,0,1,1,19/03/2018,Street,0
34,Male,Customer service,Monthly,20/04/2018,1,25,0,1,1,19/03/2018,Street,0
35,Male,Architect ,Monthly,20/04/2018,1,25,0,1,1,19/03/2018,Street,0
33,Male,Labor ,Other,20/04/2018,1,15,0,1,1,19/03/2018,Street,0
49,Male,Engineering,Monthly,1/04/2018,1,40,0,1,1,19/03/2018,Door to Door,0
37,Male,Pak n save ,Monthly,1/05/2018,1,30,0,1,1,19/03/2018,Street,0
58,Male,Science & Technology,Monthly,1/04/2018,1,25,0,1,1,19/03/2018,Street,0
29,Male,Construction Worker,Monthly,1/04/2018,1,30,0,0,1,19/03/2018,Door to Door,0
48,Male,Self Employment,Monthly,1/04/2018,1,25,0,1,1,19/03/2018,Door to Door,0
55,Female,Retail,Monthly,1/04/2018,1,25,0,1,1,19/03/2018,Door to Door,0
37,Male,Construction Worker,Monthly,1/04/2018,1,40,0,1,1,19/03/2018,Door to Door,0
24,Female,Retail,Monthly,1/04/2018,1,25,0,1,1,19/03/2018,Door to Door,0
53,Male,Accounting,Monthly,1/04/2018,1,30,0,1,1,19/03/2018,Door to Door,0
26,Male,assistant manager ,Monthly,1/05/2018,1,30,0,1,1,19/03/2018,Street,1
33,Male,Business Man ,Monthly,20/04/2018,1,30,0,1,1,19/03/2018,Street,1
32,Female,Sales consultant ,Monthly,1/05/2018,1,30,0,1,1,19/03/2018,Street,1
28,Male,Qc analyst,Monthly,1/05/2018,1,30,0,1,1,19/03/2018,Street,1
48,Male,IT Professional,Monthly,1/04/2018,1,40,0,1,1,19/03/2018,Door to Door,1
33,Male,Other,Monthly,1/04/2018,1,30,0,1,1,19/03/2018,Door to Door,1
29,Male,Barista,Monthly,20/04/2018,1,30,0,1,1,20/03/2018,Street,0
28,Male,IT & T,Monthly,1/04/2018,1,20,0,1,1,20/03/2018,Street,0
32,Female,Self Employment,Monthly,1/04/2018,1,40,0,1,1,20/03/2018,Door to Door,0
68,Male,Other,Monthly,15/04/2018,0,30,0,1,1,20/03/2018,Door to Door,0
43,Female,Banking & Finance,Monthly,1/04/2018,1,30,0,1,1,20/03/2018,Door to Door,0
28,Female,IT & T,Monthly,1/04/2018,1,30,0,1,1,20/03/2018,Door to Door,0
26,Male,Retail,Monthly,1/04/2018,1,35,0,1,1,20/03/2018,Door to Door,0
38,Male,Labourer,Monthly,1/04/2018,1,35,0,1,1,20/03/2018,Door to Door,0
33,Female,Customer Service,Monthly,1/05/2018,1,30,0,1,1,20/03/2018,Street,1
31,Female,Retail manager,Monthly,1/05/2018,1,35,0,1,1,20/03/2018,Street,1
25,Male,Part-time Mechanical engineer,Monthly,25/04/2018,1,25,0,0,1,21/03/2018,Street,0
29,Female,Healthcare assistant,Monthly,22/04/2018,1,30,0,1,1,21/03/2018,Street,0
34,Male,Recruitment,Monthly,20/04/2018,1,30,0,1,1,21/03/2018,Street,0
78,Female,Pension,Monthly,1/05/2018,1,20,0,0,1,21/03/2018,Door to Door,0
24,Female,Other,Monthly,16/04/2018,1,20,0,1,1,21/03/2018,Street,0
55,Male,Construction,Monthly,16/04/2018,1,20,0,1,1,21/03/2018,Street,0
32,Male,Other,Monthly,1/04/2018,1,40,0,1,1,21/03/2018,Door to Door,0
26,Male,Hospitality / Chef,Monthly,1/04/2018,1,30,0,1,1,21/03/2018,Door to Door,0
41,Female,Teacher,Monthly,20/04/2018,1,25,0,1,1,21/03/2018,Door to Door,0
57,Male,Other,Monthly,1/04/2018,1,35,0,1,1,21/03/2018,Door to Door,0
39,Female,IT & T,Monthly,1/04/2018,1,30,0,1,1,21/03/2018,Door to Door,0
38,Male,Sales & Marketing,Monthly,1/04/2018,1,30,0,1,1,21/03/2018,Door to Door,0
64,Male,Accounting,Monthly,1/04/2018,1,25,0,1,1,21/03/2018,Door to Door,0
45,Male,Management,Monthly,1/05/2018,1,30,0,1,1,21/03/2018,Door to Door,0
46,Male,Construction,Monthly,16/04/2018,1,35,0,1,1,21/03/2018,Door to Door,0
43,Male,Accounting,Monthly,1/04/2018,1,25,0,1,1,21/03/2018,Door to Door,0
34,Male,Engineer ,Monthly,1/05/2018,1,30,0,1,1,21/03/2018,Street,1
24,Male,Labouring,Monthly,15/04/2018,1,30,0,1,1,21/03/2018,Street,1
36,Male,Engineering,Monthly,1/04/2018,1,30,0,1,1,21/03/2018,Door to Door,1
24,Male,Forecourt concierge,Monthly,25/04/2018,1,30,0,1,1,22/03/2018,Street,0
29,Female,Care giver,Monthly,1/05/2018,1,30,0,1,1,22/03/2018,Street,0
61,Male,laborer ,Other,1/04/2018,1,10,0,1,1,22/03/2018,Street,0
27,Female,laborer ,Other,1/04/2018,1,15,0,1,1,22/03/2018,Street,0
26,Male,Construction,Monthly,1/04/2018,1,25,0,1,1,22/03/2018,Door to Door,0
47,Male,IT & T,Monthly,1/04/2018,1,40,0,1,1,22/03/2018,Door to Door,0
31,Male,Labourer,Other,5/04/2018,1,10,0,1,1,22/03/2018,Street,0
52,Male,Engineering,Monthly,1/04/2018,1,35,0,1,1,22/03/2018,Door to Door,0
36,Male,IT & T,Monthly,1/04/2018,1,25,0,1,1,22/03/2018,Door to Door,0
38,Female,Self Employment,Monthly,1/04/2018,1,40,0,1,1,22/03/2018,Door to Door,0
56,Female,Legal,Monthly,1/04/2018,1,25,0,1,1,22/03/2018,Door to Door,0
27,Male,Other,Monthly,16/04/2018,1,20,0,1,1,23/03/2018,Street,0
58,Female,Retail,Monthly,1/05/2018,1,38,0,1,1,23/03/2018,Street,0
24,Female,Hospitality Worker,Monthly,20/04/2018,1,20,1,1,1,23/03/2018,Door to Door,0
21,Female,Hospitality / Chef,Monthly,16/04/2018,1,20,0,1,1,23/03/2018,Street,0
42,Female,marketing ,Monthly,15/04/2018,1,30,0,1,1,23/03/2018,Street,0
24,Male,Hospitality / Chef,Monthly,1/04/2018,1,30,0,1,1,23/03/2018,Door to Door,0
26,Male,Hospitality / Chef,Monthly,1/04/2018,1,35,0,1,1,23/03/2018,Door to Door,0
27,Male,Agriculture,Monthly,1/04/2018,1,30,0,1,1,23/03/2018,Door to Door,0
21,Male,Other,Monthly,16/04/2018,1,38,0,1,1,23/03/2018,Street,0
31,Male,IT & T,Monthly,1/04/2018,1,35,0,1,1,23/03/2018,Door to Door,0
32,Male,Engineering,Monthly,1/04/2018,1,50,0,1,1,23/03/2018,Door to Door,0
27,Male,Hospitality / Chef,Monthly,16/04/2018,1,20,0,1,1,23/03/2018,Street,0
29,Female,Banker,Monthly,1/05/2018,1,30,0,1,1,23/03/2018,Door to Door,1
32,Male,Volcanologist,Monthly,28/04/2018,1,30,0,1,1,23/03/2018,Street,1
37,Male,Construction,Monthly,1/05/2018,1,20,0,1,1,24/03/2018,Street,0
55,Female,Other,Monthly,16/04/2018,1,20,0,1,1,24/03/2018,Street,0
48,Female,Banking & Finance,Monthly,16/04/2018,1,20,0,1,1,24/03/2018,Street,0
42,Male,IT & T,Monthly,16/04/2018,1,20,0,1,1,24/03/2018,Street,0
48,Female,Other,Monthly,1/04/2018,1,25,0,1,1,24/03/2018,Door to Door,0
65,Male,Science & Technology,Monthly,1/04/2018,1,30,0,1,1,24/03/2018,Door to Door,0
50,Male,Engineering,Monthly,16/04/2018,1,38,0,1,1,25/03/2018,Street,0
25,Female,Works at Burger King ,Monthly,31/05/2018,1,25,0,1,1,26/03/2018,Street,0
42,Male,construction worker ,Monthly,24/04/2018,1,30,0,1,1,26/03/2018,Street,0
24,Male,Management,Monthly,16/04/2018,1,25,0,1,1,26/03/2018,Street,0
23,Male,Other,Monthly,16/04/2018,1,20,0,1,1,26/03/2018,Street,0
25,Male,Community & Sport,Monthly,16/04/2018,1,30,0,1,1,26/03/2018,Street,0
23,Female,Hospitality / Chef,Monthly,16/04/2018,1,20,0,1,1,26/03/2018,Street,0
32,Female,Safety inspector,Monthly,31/05/2018,1,30,0,0,1,26/03/2018,Street,0
47,Male,Social worker,Monthly,29/04/2018,1,25,0,1,0,26/03/2018,Street,0
38,Female,Sales & Marketing,Monthly,16/04/2018,1,35,0,1,1,26/03/2018,Door to Door,0
45,Female,Manager,Monthly,15/04/2018,1,30,0,1,1,26/03/2018,Door to Door,0
33,Female,Community & Sport,Monthly,16/04/2018,1,25,0,1,1,26/03/2018,Street,0
57,Female,Accounting,Monthly,16/04/2018,1,25,0,1,1,26/03/2018,Door to Door,0
45,Female,Accounting,Monthly,16/04/2018,1,30,0,1,1,26/03/2018,Door to Door,0
67,Male,Other,Monthly,15/04/2018,1,25,0,1,1,26/03/2018,Door to Door,0
30,Male,Accountant,Monthly,15/04/2018,1,30,0,1,1,26/03/2018,Door to Door,0
41,Female,IT & T,Monthly,16/04/2018,1,25,0,1,1,26/03/2018,Door to Door,0
32,Male,Other,Monthly,15/04/2018,1,30,0,1,1,26/03/2018,Door to Door,1
26,Female,Cashier,Monthly,30/04/2018,1,30,0,1,1,27/03/2018,Street,0
49,Male,Sales Representative,Monthly,15/04/2018,0,40,0,1,1,27/03/2018,Door to Door,0
38,Male,Horseman,Monthly,31/05/2018,1,25,0,1,1,27/03/2018,Street,0
27,Female,Nurse,Other,6/04/2018,1,30,0,1,1,27/03/2018,Street,0
52,Female,Chef,Monthly,15/04/2018,1,40,0,1,1,27/03/2018,Door to Door,0
24,Male,Surveyor,Monthly,6/04/2018,1,30,0,1,1,27/03/2018,Street,0
32,Female,Kitchen assistant,Monthly,6/04/2018,1,30,0,1,1,27/03/2018,Street,0
45,Male,Finance Worker,Monthly,15/04/2018,1,25,0,1,1,27/03/2018,Door to Door,0
60,Female,Sales & Marketing,Monthly,16/04/2018,1,25,0,1,1,27/03/2018,Street,0
31,Female,Other,Monthly,16/04/2018,1,30,0,1,1,27/03/2018,Street,0
26,Female,Retail,Monthly,16/04/2018,1,25,0,1,1,27/03/2018,Door to Door,0
26,Male,Other,Monthly,16/04/2018,1,30,0,1,1,27/03/2018,Street,0
36,Female,Other,Monthly,15/04/2018,1,40,0,1,1,27/03/2018,Door to Door,0
39,Male,Finance Worker,Monthly,15/04/2018,1,30,0,1,1,27/03/2018,Door to Door,0
56,Male,Manager,Monthly,15/04/2018,1,50,0,1,1,27/03/2018,Door to Door,0
49,Male,Retail,Monthly,16/04/2018,1,35,0,1,1,27/03/2018,Door to Door,0
47,Female,Marketing,Monthly,20/05/2018,1,35,0,1,1,27/03/2018,Street,1
31,Male,Kebab shop owner,Monthly,1/05/2018,1,30,0,1,1,27/03/2018,Street,1
24,Male,Store manager,Monthly,20/05/2018,1,30,0,1,1,27/03/2018,Street,1
25,Female,catering assistance ,Monthly,23/04/2018,1,30,0,1,1,27/03/2018,Street,1
38,Female,Volunteer,Monthly,16/04/2018,1,35,0,1,1,27/03/2018,Street,1
31,Female,Baker,Other,13/04/2018,1,15,0,1,1,28/03/2018,Street,0
24,Female,Mother/ partner support ,Monthly,30/04/2018,1,30,0,1,1,28/03/2018,Street,0
48,Male,Hospitality Worker,Monthly,15/04/2018,1,30,0,1,1,28/03/2018,Door to Door,0
30,Male,Barber,Monthly,20/05/2018,1,30,0,1,1,28/03/2018,Door to Door,0
24,Male,Painter,Monthly,1/05/2018,1,30,0,1,1,28/03/2018,Street,0
32,Male,Self Employment,Monthly,16/04/2018,1,40,0,1,1,28/03/2018,Door to Door,0
28,Male,techinal assistant ,Other,7/04/2018,1,14,0,1,1,28/03/2018,Street,0
59,Male,Health Professional,Monthly,15/04/2018,1,20,0,1,1,28/03/2018,Door to Door,0
52,Female,Retail,Monthly,16/04/2018,1,25,0,1,1,28/03/2018,Street,0
54,Female,IT & T,Monthly,16/04/2018,1,35,0,1,1,28/03/2018,Door to Door,0
56,Female,Self Employment,Monthly,16/04/2018,1,35,0,1,1,28/03/2018,Door to Door,0
37,Female,Self Employment,Monthly,16/04/2018,1,25,0,1,1,28/03/2018,Street,0
33,Female,Nanny,Monthly,20/05/2018,1,30,1,1,1,28/03/2018,Street,1
37,Male,Finances,Monthly,20/05/2018,1,30,0,1,1,28/03/2018,Street,1
26,Female,Retail,Monthly,20/05/2018,1,30,0,1,1,29/03/2018,Street,0
28,Female,lawyer,Monthly,26/04/2018,1,30,0,1,1,29/03/2018,Street,0
45,Female,Support care give ,Monthly,20/05/2018,1,30,0,0,0,29/03/2018,Street,0
28,Male,Warehouse,Monthly,8/04/2018,1,30,0,1,1,29/03/2018,Street,0
35,Male,Personal Trainer ,Monthly,30/04/2018,1,30,0,1,1,29/03/2018,Street,0
48,Male,House cutter,Monthly,1/05/2018,1,30,0,0,1,29/03/2018,Street,0
28,Female,Policy Analyst ,Other,13/04/2018,1,15,0,1,1,29/03/2018,Street,0
45,Female,Self Employment,Monthly,16/04/2018,1,35,0,1,1,29/03/2018,Street,0
28,Female,Other,Monthly,16/04/2018,1,20,0,1,1,29/03/2018,Street,0
42,Male,software analyst,Monthly,8/04/2018,1,30,0,1,1,29/03/2018,Street,0
73,Male,Other,Monthly,15/04/2018,1,30,0,0,1,29/03/2018,Door to Door,0
23,Male,Real Estate,Monthly,16/04/2018,1,38,0,1,1,29/03/2018,Street,0
40,Male,Management,Monthly,16/04/2018,1,25,0,1,1,29/03/2018,Door to Door,0
35,Female,Barista ,Monthly,1/05/2018,1,30,0,1,1,29/03/2018,Street,1
32,Female,Store person,Monthly,1/05/2018,1,30,0,1,1,29/03/2018,Street,1
34,Male,Construction,Monthly,20/05/2018,1,30,0,1,1,29/03/2018,Street,1
62,Female,Other,Monthly,16/04/2018,1,20,0,1,1,3/04/2018,Street,0
33,Female,Parent,Monthly,13/04/2018,1,30,0,1,1,3/04/2018,Street,0
30,Male,Hospitality / Chef,Monthly,16/04/2018,1,30,0,1,1,3/04/2018,Door to Door,0
42,Female,Retail,Monthly,13/04/2018,1,25,0,1,1,3/04/2018,Street,0
40,Male,Other,Monthly,15/04/2018,1,30,0,1,1,3/04/2018,Door to Door,0
35,Male,Other,Monthly,15/04/2018,1,30,0,1,1,3/04/2018,Door to Door,0
63,Male,Factory Worker,Monthly,15/04/2018,1,40,0,0,1,3/04/2018,Door to Door,0
33,Female,Other,Monthly,15/04/2018,1,40,0,1,1,3/04/2018,Door to Door,0
39,Female,IT & T,Monthly,16/04/2018,1,25,0,1,1,3/04/2018,Door to Door,0
26,Female,Office Manager,Other,14/04/2018,1,30,0,1,1,3/04/2018,Street,1
25,Male,Cleaner,Monthly,10/05/2018,1,30,0,1,1,4/04/2018,Street,0
42,Male,Other,Monthly,16/04/2018,1,20,0,1,1,4/04/2018,Street,0
34,Male,Aircraft mechanic,Monthly,10/05/2018,1,30,0,1,1,4/04/2018,Street,0
36,Male,Human Resources ,Monthly,31/05/2018,1,25,0,1,1,4/04/2018,Street,0
28,Male,Research assistant,Monthly,31/05/2018,1,25,0,1,1,4/04/2018,Street,0
30,Female,NZ AA,Monthly,31/05/2018,1,30,0,1,1,4/04/2018,Street,0
58,Female,Other,Monthly,15/04/2018,1,30,0,1,1,4/04/2018,Door to Door,0
49,Female,Self Employment,Monthly,16/04/2018,1,30,0,1,1,4/04/2018,Door to Door,0
30,Male,Hospitality / Chef,Monthly,16/04/2018,1,25,0,1,1,4/04/2018,Door to Door,0
34,Female,Quality Insurance,Monthly,30/04/2018,1,30,0,1,1,4/04/2018,Street,0
27,Female,Other,Monthly,16/04/2018,1,25,0,1,1,4/04/2018,Street,0
29,Male,Musician / Artist,Monthly,16/04/2018,1,25,0,1,1,4/04/2018,Street,0
29,Male,baker,Monthly,14/04/2018,1,30,0,1,1,4/04/2018,Street,0
65,Female,Human Resource Professional,Monthly,15/04/2018,1,30,0,1,1,4/04/2018,Door to Door,0
31,Female,Hospitality / Chef,Monthly,16/04/2018,1,25,0,1,1,4/04/2018,Door to Door,0
44,Female,Finance Worker,Monthly,15/04/2018,1,30,0,0,1,4/04/2018,Door to Door,0
33,Male,Management,Monthly,16/04/2018,1,30,0,1,1,4/04/2018,Door to Door,0
45,Female,Accounting,Monthly,16/04/2018,1,30,0,1,0,4/04/2018,Door to Door,0
25,Male,Hospitality / Chef,Monthly,16/04/2018,1,25,0,1,1,4/04/2018,Door to Door,0
28,Female,Travel agent,Monthly,20/05/2018,1,30,0,1,1,4/04/2018,Street,1
25,Female,Junior manager,Monthly,1/06/2018,1,30,0,1,1,4/04/2018,Street,1
34,Male,Sales,Monthly,20/05/2018,1,30,0,1,1,4/04/2018,Street,1
27,Female,Other,Monthly,16/04/2018,1,30,0,0,1,5/04/2018,Street,0
41,Male,Engineering,Monthly,1/05/2018,1,38,0,1,1,5/04/2018,Street,0
30,Male,Lounge Assisstant,Monthly,20/05/2018,1,30,0,1,1,5/04/2018,Street,0
32,Male,System analyst,Monthly,20/05/2018,1,30,0,1,1,5/04/2018,Street,0
49,Male,Self Employment,Monthly,16/04/2018,1,40,0,1,1,5/04/2018,Door to Door,0
31,Male,IT & T,Monthly,16/04/2018,1,25,0,1,1,5/04/2018,Door to Door,0
59,Female,Engineering,Monthly,1/05/2018,1,30,0,1,1,5/04/2018,Door to Door,0
32,Male,Accounting,Monthly,1/05/2018,1,20,0,1,1,5/04/2018,Street,0
26,Male,Office Max,Monthly,20/05/2018,1,30,0,1,1,5/04/2018,Street,0
41,Female,IT & T,Monthly,16/04/2018,1,40,0,1,1,5/04/2018,Door to Door,0
37,Male,Hospitality / Chef,Monthly,1/05/2018,1,38,0,1,1,5/04/2018,Street,0
49,Male,Construction,Monthly,16/04/2018,1,40,0,1,1,5/04/2018,Door to Door,0
44,Female,Hospitality / Chef,Monthly,16/04/2018,1,30,0,1,1,5/04/2018,Door to Door,0
33,Female,Serving at a cafe,Monthly,20/05/2018,1,30,0,1,1,5/04/2018,Street,1
31,Male,CSR at sushi shop,Monthly,15/04/2018,1,30,0,1,1,5/04/2018,Street,1
31,Male,Waiter,Other,16/04/2018,1,13,0,1,1,5/04/2018,Street,1
33,Male,Store assistance,Monthly,15/04/2018,1,30,0,1,1,5/04/2018,Street,1
37,Female,Other,Monthly,15/04/2018,1,30,0,1,1,5/04/2018,Door to Door,1
37,Male,None,Monthly,1/06/2018,1,25,0,0,1,6/04/2018,Door to Door,0
24,Male,Nightfill Manager,Monthly,16/04/2018,1,30,0,1,1,6/04/2018,Street,0
26,Female,Teacher,Other,18/04/2018,1,12,0,0,1,6/04/2018,Street,0
27,Male,Programmer,Monthly,31/05/2018,1,30,0,1,1,6/04/2018,Street,0
24,Female,retail,Monthly,31/05/2018,1,25,0,1,1,6/04/2018,Street,0
60,Male,Arts Professional,Monthly,15/04/2018,1,25,0,0,1,6/04/2018,Door to Door,0
31,Female,Sales & Marketing,Monthly,1/05/2018,1,40,0,1,1,6/04/2018,Street,0
40,Male,Storeman,Monthly,16/04/2018,1,35,0,1,1,6/04/2018,Door to Door,0
29,Female,Banking & Finance,Monthly,16/04/2018,1,33,0,1,1,6/04/2018,Door to Door,0
33,Female,Health Professional,Monthly,15/04/2018,1,25,0,1,1,6/04/2018,Door to Door,0
